"Qubit","T1 (us)","T2 (us)","Readout assignment error","Init error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","XSLOW error","CZ error","Gate length (ns)","RZZ error","MEASURE error","MEASURE_2 error","Operational"
"141","50.75097448156177","60.76338815134219","0.00634765625","0.0016174981663457605","0.01025390625","0.00244140625","2180","0.0002738722503768185","32","0.0002738722503768185","0","0.0002738722503768185","0.0002738722503768185","0.0002738722503768185","140:0.0015494741670842027;142:0.0010593618675535654","140:68;142:68","140:0.001505827857600256;142:0.001260684517444488","0.00634765625","0.0029296875","Yes"
"142","197.71813196551136","186.83103308969822","0.009765625","0.0027429403328218","0.01025390625","0.00927734375","2180","0.00016040353838368276","32","0.00016040353838368276","0","0.00016040353838368276","0.00016040353838368276","0.00016040353838368276","143:0.0037713394133847555;141:0.0010593618675535654","143:68;141:68","143:0.003485621417033846;141:0.001260684517444488","0.009765625","0.005615234375","Yes"
"143","408.79649916705387","36.117157298019166","0.005859375","0.0008260041669074287","0.0068359375","0.0048828125","2180","0.0002016607567107387","32","0.0002016607567107387","0","0.0002016607567107387","0.0002016607567107387","0.0002016607567107387","142:0.0037713394133847555;144:0.001648911491945959;136:0.002029240270561533","142:68;144:68;136:68","142:0.003485621417033846;144:0.0015234072821803668;136:0.002623287232841859","0.005859375","0.009033203125","Yes"
"144","118.90618940239422","215.74483842237743","0.0048828125","0.0056606148071088325","0.005859375","0.00390625","2180","0.0001381577802318313","32","0.0001381577802318313","0","0.0001381577802318313","0.0001381577802318313","0.0001381577802318313","145:0.027720018635795818;143:0.001648911491945959","145:68;143:68","145:0.005606583390252162;143:0.0015234072821803668","0.0048828125","0.007568359375","Yes"
"145","250.54761662072642","142.47119348756723","0.01611328125","0.009431981496070493","0.017578125","0.0146484375","2180","0.001953612678635858","32","0.001953612678635858","0","0.001953612678635858","0.001953612678635858","0.001953612678635858","144:0.027720018635795818","144:68;146:68","144:0.005606583390252162","0.01611328125","0.024169921875","Yes"
"146","","","0.4921875","","0.48681640625","0.49755859375","2180","","32","","0","","","","","145:68;147:68","","0.4921875","0.50439453125","Yes"
"147","219.7838922627446","93.64162627962222","0.004638671875","0.0008000341338479366","0.0087890625","0.00048828125","2180","0.0012548056212387888","32","0.0012548056212387888","0","0.0012548056212387888","0.0012548056212387888","0.0012548056212387888","148:0.002578611004282888;137:0.0023887982182743683","148:68;137:68;146:68","148:0.0019980893373728326;137:0.0024002885751078784","0.004638671875","0.009033203125","Yes"
"148","230.0946498659767","225.23407602177866","0.03857421875","0.0008000039213440891","0.07666015625","0.00048828125","2180","0.00012922286807471694","32","0.00012922286807471694","0","0.00012922286807471694","0.00012922286807471694","0.00012922286807471694","147:0.002578611004282888;149:0.0017842598173828383","147:68;149:68","147:0.0019980893373728326;149:0.001881534291011483","0.03857421875","0.00634765625","Yes"
"149","311.8163064799812","435.19412570573667","0.00341796875","0.0006001042394198607","0.00634765625","0.00048828125","2180","0.0002352455258506026","32","0.0002352455258506026","0","0.0002352455258506026","0.0002352455258506026","0.0002352455258506026","150:0.003979504603704442;148:0.0017842598173828383","150:68;148:68","150:0.002652387158465025;148:0.001881534291011483","0.00341796875","0.002685546875","Yes"
"150","371.2878705955482","411.1717177354507","0.008056640625","0.001472892511823072","0.00830078125","0.0078125","2180","0.0005366970598886835","32","0.0005366970598886835","0","0.0005366970598886835","0.0005366970598886835","0.0005366970598886835","149:0.003979504603704442;151:0.0026754527903923853","149:68;151:68","149:0.002652387158465025;151:0.0017612116400520794","0.008056640625","0.004638671875","Yes"
"151","295.7849271904016","237.64097510317396","0.006591796875","0.0002","0.01220703125","0.0009765625","2180","0.00011697872609066382","32","0.00011697872609066382","0","0.00011697872609066382","0.00011697872609066382","0.00011697872609066382","138:0.001185855234565436;152:0.0010515468663084282;150:0.0026754527903923853","138:80;152:68;150:68","138:0.0015047712052231599;152:0.001530660778599452;150:0.0017612116400520794","0.006591796875","0.001708984375","Yes"
"152","135.99154299931098","96.19404135116083","0.006591796875","0.00210360115654315","0.01123046875","0.001953125","2180","0.00018527935857661791","32","0.00018527935857661791","0","0.00018527935857661791","0.00018527935857661791","0.00018527935857661791","151:0.0010515468663084282;153:0.0011685729103510512","151:68;153:68","151:0.001530660778599452;153:0.0019356162372066998","0.006591796875","0.00634765625","Yes"
"153","350.98281996391347","186.3318619741493","0.0185546875","","0.02099609375","0.01611328125","2180","0.00013971257061394212","32","0.00013971257061394212","0","0.00013971257061394212","0.00013971257061394212","0.00013971257061394212","152:0.0011685729103510512;154:0.0032981069679590136","152:68;154:68","152:0.0019356162372066998;154:0.003115196917979346","0.0185546875","0.025390625","Yes"
"154","226.45419176439506","113.70621389959082","0.004150390625","0.00020000005024325146","0.0068359375","0.00146484375","2180","0.00019994018154718873","32","0.00019994018154718873","0","0.00019994018154718873","0.00019994018154718873","0.00019994018154718873","153:0.0032981069679590136;155:0.0023921064222609534","153:68;155:68","153:0.003115196917979346;155:0.0014421219861472379","0.004150390625","0.00927734375","Yes"
"155","320.1684988442514","262.6793355047893","0.006103515625","0.004900564375681834","0.0107421875","0.00146484375","2180","0.00010810685297016475","32","0.00010810685297016475","0","0.00010810685297016475","0.00010810685297016475","0.00010810685297016475","139:0.005472339873076326;154:0.0023921064222609534","139:68;154:68","139:0.0030446761824686752;154:0.0014421219861472379","0.006103515625","0.0048828125","Yes"
